"","x","y","transport","injuries","construction","water","pharmacies","schools","health","parks","markets","libraries","label","vol","int"
"1352",596808.84961157,513458.202296753,41.7163375743034,55.6339962599596,321.42608842225,111.128368248054,164.867605410134,494.806394914905,321.42608842225,122.220199646042,4664.91273493355,3120.3786902266,1,4979.51680563894,1
"1353",596597.621703318,511821.409029019,16.192012222398,56.8274905894717,77.9134590644029,333.696359964989,45.9654221546433,130.816211864592,37.424114161711,109.18966766747,3654.90074165885,3207.71319613185,1,4979.51680563894,1
"1354",596510.809693388,511887.572959817,19.9614044839015,104.42098427704,36.4872105730643,471.137617366572,40.4143280209376,163.421482777677,22.9349201868178,163.119080758004,3532.24807339585,3078.12072664814,1,4979.51680563894,1
"1355",596918.282000109,512572.039907683,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1356",596386.005554451,512109.550065305,47.6764624322628,38.4803041188011,170.795770697013,602.474018217726,71.4049438989555,63.5565968077506,199.022795531611,90.0893189113341,3525.34891287323,2881.50593052485,1,4979.51680563894,1
"1357",596918.234331522,512571.992239097,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1358",596385.988160249,512109.532671102,47.6764624322628,38.4803041188011,170.795770697013,602.474018217726,71.4049438989555,63.5565968077506,199.022795531611,90.0893189113341,3525.34891287323,2881.50593052485,1,4979.51680563894,1
"1359",596918.244962273,512572.002869847,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1360",596918.2671377,512572.025045275,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1361",597193.246605488,512949.837015881,120.260898912456,135.07507988586,642.414638206416,23.0147759573387,521.808771486653,670.357621297836,302.440347229791,149.86155147398,4638.47288463337,3465.29017097217,1,4979.51680563894,1
"1362",596502.232613105,512104.228446707,125.862606935751,28.6085133727872,118.875198387115,504.991544659707,120.137324832871,51.3194118857025,188.938248842015,22.9741585490585,3609.92033078049,2974.53032734476,1,4979.51680563894,1
"1363",596918.29147344,512572.049381014,189.526010564243,0.368579205436894,209.405529736546,192.365641268565,201.836117770557,247.748916825734,159.62554163828,69.9240687734007,4249.45692399122,3274.07301840495,1,4979.51680563894,1
"1364",596597.628151116,511821.415476817,16.192012222398,56.8274905894717,77.9134590644029,333.696359964989,45.9654221546433,130.816211864592,37.424114161711,109.18966766747,3654.90074165885,3207.71319613185,1,4979.51680563894,1
"1365",596659.103094834,512280.800251993,151.671838923785,42.6141177789947,111.296278798826,340.755795867467,62.3829907557217,135.797242907012,216.456308741612,89.7153179236986,3925.4693567237,3113.03932504141,1,4979.51680563894,1
"1366",596381.614350062,512923.951684879,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1367",596381.588377956,512923.925712773,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
