"","x","y","transport","injuries","construction","water","pharmacies","schools","health","parks","markets","libraries","label","vol","int"
"84",591489.747970043,510341.795644731,32.079930922228,4.07333159314094,66.9802483657778,685.631604249486,142.525053607379,68.2140704817637,245.993268518445,26.8000477439065,1684.60477226582,2046.64765145776,1,324.880281655462,1
"85",591700.436702815,510216.566753592,10.5945432949695,23.4288679414591,108.246564196064,681.323063489846,66.1980663087981,130.21111530294,108.563666184125,117.288013542859,1549.09503332878,1809.99297067693,1,487.320422483193,1
"86",591489.731499287,510341.779173974,32.079930922228,4.07333159314094,66.9802483657778,685.631604249486,142.525053607379,68.2140704817637,245.993268518445,26.8000477439065,1684.60477226582,2046.64765145776,1,324.880281655462,1
"87",591700.470407246,510216.600458024,10.5945432949695,23.4288679414591,108.246564196064,681.323063489846,66.1980663087981,130.21111530294,108.563666184125,117.288013542859,1549.09503332878,1809.99297067693,1,487.320422483193,1
"88",591414.136285812,510479.039522734,11.5088554260236,38.3897347245684,193.604285906007,788.186164309733,30.6150829271969,69.1117967407138,400.556944117537,81.4169766996568,1699.87885241629,2142.76547390796,1,1461.96126744958,1
"89",591489.718741003,510341.766415691,32.079930922228,4.07333159314094,66.9802483657778,685.631604249486,142.525053607379,68.2140704817637,245.993268518445,26.8000477439065,1684.60477226582,2046.64765145776,1,324.880281655462,1
"90",591492.951933403,510153.131246196,10.5407367307879,29.1541602462311,110.039064450743,563.647837821675,130.288707185033,61.2264394741779,49.0661269467952,88.2739426728906,1674.46151504482,1907.3784130426,1,974.640844966385,1
"91",591688.839741368,510236.212715467,32.9766148098508,16.5971363413225,43.6367034644188,733.995057210789,36.3382013702447,98.8947996968707,163.895194658957,50.7327510272085,1536.0218631698,1858.80407782748,1,487.320422483193,1
"92",591489.222576821,510139.570849091,6.47216427541805,18.9637198020287,122.447816322779,497.851234920549,146.03532723652,66.2762979005376,89.4074915511312,101.230115397732,1775.68078643481,2018.774193289,1,974.640844966385,1
"93",591637.343997019,510302.856843588,32.9766148098508,16.5971363413225,43.6367034644188,733.995057210789,36.3382013702447,98.8947996968707,163.895194658957,50.7327510272085,1536.0218631698,1858.80407782748,1,1461.96126744958,1
"94",591432.913004334,510075.600012312,12.5964359009661,30.3589524986749,45.7071770204502,424.537721685145,91.1539375998282,66.4890597963982,66.4168430279889,80.7262622534501,1804.50382759655,1984.49722873294,1,487.320422483193,1
"95",591711.967927983,510358.470984906,103.157691717303,20.381232410368,109.216835093957,839.670392608043,50.679967650347,80.8629988366751,213.671432640602,92.1107421329328,1465.88853147943,1855.52724203329,1,1461.96126744958,1
"96",591489.731310303,510341.778984991,32.079930922228,4.07333159314094,66.9802483657778,685.631604249486,142.525053607379,68.2140704817637,245.993268518445,26.8000477439065,1684.60477226582,2046.64765145776,1,324.880281655462,1
"97",591450.310036304,510436.929953584,32.079930922228,4.07333159314094,66.9802483657778,685.631604249486,142.525053607379,68.2140704817637,245.993268518445,26.8000477439065,1684.60477226582,2046.64765145776,1,1461.96126744958,1
"98",591700.462045213,510216.592095991,10.5945432949695,23.4288679414591,108.246564196064,681.323063489846,66.1980663087981,130.21111530294,108.563666184125,117.288013542859,1549.09503332878,1809.99297067693,1,487.320422483193,1
"99",591161.651491372,510342.594235068,53.0222062491472,44.3220556214285,61.6006366717531,522.000454711113,155.13598825889,60.095056916049,303.304871111747,103.355867254781,1960.44038673883,2320.50042025344,1,584.784506979831,1
"100",591432.948745139,510075.635753117,12.5964359009661,30.3589524986749,45.7071770204502,424.537721685145,91.1539375998282,66.4890597963982,66.4168430279889,80.7262622534501,1804.50382759655,1984.49722873294,1,487.320422483193,1
"101",591489.700149982,510341.74782467,32.079930922228,4.07333159314094,66.9802483657778,685.631604249486,142.525053607379,68.2140704817637,245.993268518445,26.8000477439065,1684.60477226582,2046.64765145776,1,324.880281655462,1
