"","x","y","Jarak_Lampu","n_Lajur","n_Jalur","Kerb_R","Kerb_L","label","vol"
"9942",60570.3776218578,-84511.1652744067,137.733966061366,1,2,0,0,-1,2.97410387426071
"9943",60571.3414714181,-84507.8085739208,141.226616759551,1,2,0,0,-1,4.01119752211308
"9944",60572.4042228608,-84503.9407237515,145.237814281665,1,2,0,0,-1,4.01119752211308
"9945",60573.102620677,-84501.3989702423,147.873771491429,1,2,0,0,-1,1.26071689740099
"9946",60573.4366648666,-84500.1833133932,149.134488388816,1,2,0,0,-1,1.26071689740099
"9947",60573.6540396719,-84499.3922383714,149.954885546309,1,2,0,0,-1,0.380077417584332
"9948",60573.7547450928,-84499.025745177,150.334962963907,1,2,0,0,-1,0.380077417584332
"9949",61524.1140981826,-85170.1880775093,121.355263456509,1,2,0,0,-1,3.87836844416339
"9950",61522.3796990623,-85173.65702569,125.233631900663,1,2,0,0,-1,3.87836844416339
"9951",61521.4107482782,-85175.5835738707,127.390177038612,1,2,0,0,-1,0.434721831711497
"9952",61521.2072458305,-85175.9677220514,127.82489887031,1,2,0,0,-1,0.434721831711497
"9953",61520.4896196195,-85177.3222479359,129.357781041583,1,2,0,0,-1,2.63104251082684
"9954",61519.2578696453,-85179.6471515241,131.988823552416,1,2,0,0,-1,2.63104251082684
"9955",61518.0953718367,-85181.8414275487,134.472016744383,1,2,0,0,-1,2.3353438731109
"9956",61517.002126194,-85183.9050760096,136.807360617491,1,2,0,0,-1,2.3353438731109
"9957",62251.6653513813,-83714.3399027384,205.776508439547,1,2,0,0,-1,1.12793800779293
"9958",62252.7914495306,-83714.4043007785,206.904446447344,1,2,0,0,-1,1.12793800779293
"9959",62254.4852980556,-83714.3903735831,208.600155273204,1,2,0,0,-1,2.26347964392261
"9960",62256.7468969562,-83714.2981211521,210.863634917118,1,2,0,0,-1,2.26347964392261
"9961",62258.1543235517,-83714.2217201887,212.273653623984,1,2,0,0,-1,0.556557769809467
"9962",62258.707577842,-83714.1611706928,212.830211393802,1,2,0,0,-1,0.556557769809467
"9963",62259.756827602,-83714.0463221685,213.885727970002,1,2,0,0,-1,1.55447538259795
"9964",62261.3020728319,-83713.8771746158,215.440203352599,1,2,0,0,-1,1.55447538259795
"9965",62262.8533468313,-83713.749426651,216.997288457858,1,2,0,0,-1,1.55969482791848
"9966",62264.4106496002,-83713.6630782742,218.556983285776,1,2,0,0,-1,1.55969482791848
"9967",62266.8981020507,-83713.3078534557,221.073890479666,1,2,0,0,-1,3.47411955986268
"9968",62270.3157041829,-83712.6837521956,224.54801003953,1,2,0,0,-1,3.47411955986268
"9969",62272.3251031065,-83712.2473521548,226.61037252145,1,2,0,0,-1,0.650605403977999
"9970",62272.9262988215,-83711.9986533332,227.260977925428,1,2,0,0,-1,0.650605403977999
"9971",61855.7645904584,-83825.6138934687,166.801557470937,2,2,0,0,-1,0.654901143077914
"9972",61856.3901614763,-83825.8076882278,167.456458614017,2,2,0,0,-1,0.654901143077914
"9973",61857.004460068,-83825.9979888312,168.09955820148,2,2,0,0,-1,0.631298031847647
"9974",61857.6074862334,-83826.1847952787,168.730856233325,2,2,0,0,-1,0.631298031847647
"9975",61858.0188239102,-83826.3010485898,169.158681752777,2,2,0,0,-1,0.224353007060392
"9976",61858.2384730982,-83826.3467487646,169.383034759843,2,2,0,0,-1,0.224353007060392
"9977",61860.4775492006,-83827.085023933,171.741440332859,2,2,0,0,-1,2.24622906948425
"9978",61864.7360522175,-83828.515874095,176.23389847182,2,2,0,0,-1,4.4924581389685
"9979",61867.0174030195,-83829.2920494803,178.643910307813,2,2,0,0,-1,0.327565533007638
"9980",61867.3216016069,-83829.4135500888,178.971475840818,2,2,0,0,-1,0.327565533007638
"9981",61868.5638502915,-83829.8241749905,180.280176913804,2,2,0,0,-1,2.28983661296927
"9982",61870.7441490734,-83830.5239241854,182.570013526781,2,2,0,0,-1,2.28983661296927
"9983",61873.102949105,-83831.2494733629,185.038036454249,2,2,0,0,-1,2.64620924198216
"9984",61875.6402503863,-83832.000822523,187.684245696239,2,2,0,0,-1,2.64620924198216
"9985",61878.9573508066,-83833.0558482771,191.165512618276,2,2,0,0,-1,4.31632460209576
"9986",61883.054250366,-83834.4145506252,195.481837220367,2,2,0,0,-1,4.31632460209576
"9987",61885.2231749279,-83835.1352274366,197.767365064058,2,2,0,0,-1,0.254731085284157
"9988",61885.4641244924,-83835.2178787113,198.022096149345,2,2,0,0,-1,0.254731085284157
"9989",61886.9998743162,-83835.7446771747,199.645686042864,2,2,0,0,-1,2.99244870174934
"9990",61889.8304243993,-83836.7156228268,202.638134744606,2,2,0,0,-1,2.99244870174934
"9991",61892.2462240131,-83837.5442963104,204.492950028702,2,2,0,0,-1,2.11550099111857
"9992",61894.2472731575,-83838.2306976253,202.377449037591,2,2,0,0,-1,2.11550099111857
"9993",61901.128998805,-83840.4656236019,195.141741697641,2,2,0,0,-1,12.3559136887785
"9994",61912.8914009556,-83844.2490742402,182.785828008857,2,2,0,0,-1,12.3559136887785
"9995",61919.5226514138,-83846.3446489713,175.830614025767,2,2,0,0,-1,1.55451427740798
"9996",61921.0227501798,-83846.7523477953,174.276099748359,2,2,0,0,-1,1.55451427740798
"9997",61921.9605253065,-83847.0435719844,173.291779077064,2,2,0,0,-1,0.41412706517865
"9998",61922.3359767939,-83847.2183215386,172.877652011889,2,2,0,0,-1,0.41412706517865
"9999",59973.4029769952,-82998.1816776881,417.413412695743,2,2,0,0,-1,1.20008968275203
"10000",59972.649722516,-82997.2474277557,418.613502378506,2,2,0,0,-1,1.20008968275203
"10001",59971.958945956,-82996.3331278979,419.760040750673,2,2,0,0,-1,1.09298706159018
"10002",59971.3306473152,-82995.4387781147,420.853027812261,2,2,0,0,-1,1.09298706159018
"10003",59970.3847737365,-82994.0953284563,422.496054058466,2,2,0,0,-1,2.19306543081387
"10004",59969.1213252201,-82992.3027789227,424.689119489276,2,2,0,0,-1,2.19306543081387
"10005",59966.795651788,-82988.987179073,428.739056623491,2,2,0,0,-1,5.90680883761881
"10006",59963.4077534402,-82984.148528907,434.645865461116,2,2,0,0,-1,5.90680883761881
"10007",59961.6800024125,-82981.6669537128,437.670105193565,2,2,0,0,-1,0.141670627273025
"10008",59961.6123987052,-82981.5424534904,437.811775820826,2,2,0,0,-1,0.141670627273025
"10009",59961.3534489585,-82981.0655522757,438.354444909619,2,2,0,0,-1,0.943667550304128
"10010",59960.9031531723,-82980.2362500687,439.298112459926,2,2,0,0,-1,0.943667550304128
"10011",59960.5317795875,-82979.5366733879,440.090203221773,2,2,0,0,-1,0.640513973377075
"10012",59960.2393282041,-82978.9668222333,440.730717195135,2,2,0,0,-1,0.640513973377075
"10013",59958.1462773799,-82978.3359728372,443.02829342383,2,2,0,0,-1,3.95463848399347
"10014",59954.252627115,-82977.6441251995,446.982931907819,2,2,0,0,-1,3.95463848399347
"10015",59951.5491004555,-82977.0545764201,449.755204181484,2,2,0,0,-1,1.58990606333541
"10016",59950.0356974012,-82976.5673264988,451.345110244822,2,2,0,0,-1,1.58990606333541
"10017",59948.6011960767,-82975.9595517192,452.909490112582,2,2,0,0,-1,1.53885367218986
"10018",59947.2455964819,-82975.2312520811,454.448343784775,2,2,0,0,-1,1.53885367218986
"10019",59946.2885963423,-82974.63097722,455.583431483547,2,2,0,0,-1,0.731321725367042
"10020",59945.7301956581,-82974.158727136,456.314753208924,2,2,0,0,-1,0.731321725367042
"10021",59945.4354460464,-82973.3800276321,457.22321129573,2,2,0,0,-1,1.08559444824809
"10022",59945.4043475073,-82972.2948787082,458.308805743971,2,2,0,0,-1,1.08559444824809
"10023",59945.5844973151,-82971.1000793641,459.532554820897,2,2,0,0,-1,1.36190370558993
"10024",59945.97589547,-82969.7956295998,460.89445852648,2,2,0,0,-1,1.36190370558993
"10025",59946.4862463219,-82968.5482535991,462.248619554145,2,2,0,0,-1,1.34641834974226
"10026",59947.1155498709,-82967.3579513619,463.595037903896,2,2,0,0,-1,1.34641834974226
"10027",59947.913250904,-82966.0930006258,465.094060685959,2,2,0,0,-1,1.65162721439044
"10028",59948.8793494212,-82964.7534013909,466.745687900348,2,2,0,0,-1,1.65162721439044
"10029",59949.6167748517,-82963.3297522179,468.367112209481,2,2,0,0,-1,1.59122140386927
"10030",59950.1255271954,-82961.8220531071,469.958333613345,2,2,0,0,-1,1.59122140386927
"10031",59950.3974019848,-82960.3269769973,471.495377391549,2,2,0,0,-1,1.4828661525402
"10032",59950.43239922,-82958.8445238884,472.978243544096,2,2,0,0,-1,1.4828661525402
"10033",59950.4091971828,-82957.8139483024,474.011874165458,2,2,0,0,-1,0.584395090197509
"10034",59950.3277958734,-82957.2352502393,474.596269255663,2,2,0,0,-1,0.584395090197509
"10035",59950.2662452325,-82956.8752004474,474.962177854455,2,2,0,0,-1,0.147422107394113
"10036",59950.22454526,-82956.7337989267,475.109599961848,2,2,0,0,-1,0.147422107394113
"10037",59950.1064474285,-82956.3332996049,475.527148527439,2,2,0,0,-1,0.687675023781001
"10038",59949.9119517379,-82955.6737024819,476.214823551215,2,2,0,0,-1,0.687675023781001
"10039",59949.1424520484,-82954.8330269249,477.403005688594,2,2,0,0,-1,1.68868925097792
"10040",59947.7979483599,-82953.811272934,479.091694939578,2,2,0,0,-1,1.68868925097792
"10041",59945.4310711205,-82952.4029955803,481.853611632229,2,2,0,0,-1,3.83514413433735
"10042",59942.0418203303,-82950.6081948638,485.688755766573,2,2,0,0,-1,3.83514413433735
"10043",59939.2319460321,-82949.2088470102,488.829328816545,2,2,0,0,-1,2.44600196561584
"10044",59937.0014482259,-82948.2049520194,491.275330782164,2,2,0,0,-1,2.44600196561584
"10045",59935.3519983961,-82947.4267037476,493.099757362312,2,2,0,0,-1,1.20285119468446
"10046",59934.2835965426,-82946.8741021949,494.302608556997,2,2,0,0,-1,1.20285119468446
"10047",59933.3296722459,-82946.40597627,495.365515026039,2,2,0,0,-1,0.922961743400398
"10048",59932.4902255058,-82946.0223259731,496.28847676944,2,2,0,0,-1,0.922961743400398
"10049",59931.6734611488,-82945.6526615614,497.18500746459,2,2,0,0,-1,0.870099646888283
"10050",59930.8793791749,-82945.2969830348,498.055107111466,2,2,0,0,-1,0.870099646888283
"10051",59930.0566785485,-82944.928481492,498.956566876356,2,2,0,0,-1,0.932819882878977
"10052",59929.2053592697,-82944.5471569329,499.889386759235,2,2,0,0,-1,0.932819882878977
"10053",59926.7751741529,-82943.4754958477,502.545381429562,2,2,0,0,-1,4.37916945777483
"10054",59922.7661231982,-82941.7134982363,506.924550887337,2,2,0,0,-1,4.37916945777483
"10055",59920.6532726841,-82940.7971240466,509.228090569478,2,2,0,0,-1,0.227909906506299
"10056",59920.4366226107,-82940.7263732787,509.456000475982,2,2,0,0,-1,0.227909906506299
"10057",59919.6500744162,-82940.4694973688,510.283432222656,2,2,0,0,-1,1.42695358683103
"10058",59918.2936281006,-82940.0264963171,511.710385809479,2,2,0,0,-1,1.42695358683103
"10059",59915.3865776045,-82939.1207480567,514.755357030546,2,2,0,0,-1,4.66298885529667
"10060",59910.9289229278,-82937.7522525877,519.418345885845,2,2,0,0,-1,2.33149442764833
"10061",59908.008371826,-82936.8556275192,522.473432669095,2,2,0,0,-1,1.44718471120581
"10062",59906.6249242989,-82936.430872851,523.920617380301,2,2,0,0,-1,0.723592355602906
"10063",60426.739679372,-83815.1983297393,268.535173358876,1,2,0,0,-1,3.90606680954444
"10064",60429.280027716,-83812.2311782077,272.441240168417,1,2,0,0,-1,3.90606680954444
"10065",60431.3592764062,-83809.8026031046,275.638309474364,1,2,0,0,-1,2.48807180234256
"10066",60432.9774254426,-83807.9126044301,278.126381276702,1,2,0,0,-1,2.48807180234256
"10067",60438.4354258559,-83802.959877913,285.508363831728,1,2,0,0,-1,12.2758933077043
"10068",60447.733277646,-83794.9444235534,297.784257139433,1,2,0,0,-1,12.2758933077043
"10069",60453.2329026485,-83790.1244985671,305.098364602179,1,2,0,0,-1,2.35232161778882
"10070",60454.9343008634,-83788.5001029539,307.450686219968,1,2,0,0,-1,2.35232161778882
"10071",60458.8777989725,-83784.9740800077,312.741485840881,1,2,0,0,-1,8.22927762404164
"10072",60465.0633969758,-83779.5464297284,320.970763464927,1,2,0,0,-1,8.22927762404164
"10073",60469.6394958175,-83775.6084537931,327.008608866439,1,2,0,0,-1,3.84641317898322
"10074",60472.6060954974,-83773.1601522017,330.855022045418,1,2,0,0,-1,3.84641317898322
"10075",60474.90009674,-83771.2176272618,333.861417526682,1,2,0,0,-1,2.16637778355332
"10076",60476.5214995454,-83769.7808789735,336.027795310248,1,2,0,0,-1,2.16637778355332
"10077",60478.2366247114,-83768.1674298646,338.383439127043,1,2,0,0,-1,2.54490985004924
"10078",60480.0454722383,-83766.3772799353,340.928348977092,1,2,0,0,-1,2.54490985004924
"10079",60481.6746970058,-83764.919227664,343.118562009338,1,2,0,0,-1,1.8355162144565
"10080",60483.1242990141,-83763.7932730507,344.954078223809,1,2,0,0,-1,1.8355162144565
"10081",60484.1531416277,-83762.9821820362,346.26426685018,1,2,0,0,-1,0.784861038294278
"10082",60484.7612248467,-83762.4859546203,347.049127888469,1,2,0,0,-1,0.784861038294278
"10083",60485.3974251176,-83761.9667802737,347.870281215689,1,2,0,0,-1,0.857445616143303
"10084",60486.0617424403,-83761.4246589964,348.727726831835,1,2,0,0,-1,0.857445616143303
"10085",60486.9888508663,-83760.6749748258,349.920023937346,1,2,0,0,-1,1.52714859488136
"10086",60488.1787503957,-83759.7177277622,351.447172532227,1,2,0,0,-1,1.52714859488136
"10087",60489.4646496863,-83758.5753542531,353.16885709452,1,2,0,0,-1,1.91622052969759
"10088",60490.8465487382,-83757.2478542989,355.085077624211,1,2,0,0,-1,1.91622052969759
"10089",59821.385226725,-84427.085899949,47.771136664757,2,2,0,0,-1,4.3269038922787
"10090",59825.5498742267,-84428.2597008181,43.4442327724837,2,2,0,0,-1,4.3269038922787
"10091",59828.4412987866,-84429.1088766339,40.4302324767502,2,2,0,0,-1,1.70109669918853
"10092",59830.059500405,-84429.6334273963,38.729135777556,2,2,0,0,-1,1.70109669918853
"10093",61544.7784761262,-84339.1040013343,344.550897026395,1,2,0,0,-1,0.7116510472286
"10094",61544.0880237583,-84338.9315984905,343.839245979156,1,2,0,0,-1,0.7116510472286
"10095",61542.5726992154,-84338.5631487682,342.279761752874,1,2,0,0,-1,2.40731740535106
"10096",61540.2325024976,-84337.9986521676,339.872444347518,1,2,0,0,-1,2.40731740535106
"10097",61538.7616788699,-84337.6438774895,338.359438327444,1,2,0,0,-1,0.618694634799521
"10098",61538.1602283322,-84337.498824734,337.740743692647,1,2,0,0,-1,0.618694634799521
"10099",61537.3444265205,-84337.2755231767,336.894705589259,1,2,0,0,-1,1.07338157197837
"10100",61536.3142734348,-84336.9739728177,335.821324017276,1,2,0,0,-1,1.07338157197837
"10101",61535.7442485259,-84336.7960471523,335.223343168342,1,2,0,0,-1,0.122580125900966
"10102",61535.6343517938,-84336.7417461804,335.100763042435,1,2,0,0,-1,0.122580125900966
"10103",61534.653952905,-84336.4289727844,334.070948784229,1,2,0,0,-1,1.9370483905167
"10104",61532.8030518595,-84335.8577269644,332.133900393713,1,2,0,0,-1,1.9370483905167
"10105",61529.7231519347,-84335.0583536878,328.950519168017,1,2,0,0,-1,4.42971406087737
"10106",61525.4142531305,-84334.0308529549,324.520805107136,1,2,0,0,-1,4.42971406087737
"10107",61522.7735032643,-84333.3978028611,321.805228028923,1,2,0,0,-1,1.00144009554984
"10108",61521.8009023362,-84333.1592034067,320.803787933376,1,2,0,0,-1,1.00144009554984
"10109",61520.8596519321,-84332.9244282855,319.833691688289,1,2,0,0,-1,0.938752394618452
"10110",61519.9497520519,-84332.6934774975,318.894939293673,1,2,0,0,-1,0.938752394618452
"10111",61518.2057262479,-84332.314152877,317.109761820563,1,2,0,0,-1,2.63160255159708
"10112",61515.62757452,-84331.7864544239,314.478159268968,1,2,0,0,-1,2.63160255159708
"10113",61512.7577753142,-84331.1668779761,311.542102414819,1,2,0,0,-1,3.24051115669889
"10114",61509.5963286307,-84330.4554235336,308.30159125812,1,2,0,0,-1,3.24051115669889
"10115",61506.9145536264,-84329.9803472152,305.57383445151,1,2,0,0,-1,2.21500245652456
"10116",61504.7124503012,-84329.7416490209,303.358831994982,1,2,0,0,-1,2.21500245652456
"10117",61502.4682977307,-84329.4446251857,301.094504073405,1,2,0,0,-1,2.31365338663225
"10118",61500.1820959148,-84329.0892757095,298.780850686774,1,2,0,0,-1,2.31365338663225
"10119",61497.4969954474,-84328.6328505245,296.057031826076,1,2,0,0,-1,3.1339843347666
"10120",61494.4129963287,-84328.0753496309,292.923047491305,1,2,0,0,-1,3.1339843347666
"10121",61487.5846730179,-84326.5461240879,285.923845205405,1,2,0,0,-1,10.8644202370327
"10122",61477.0120255149,-84324.0451738955,275.059424968378,1,2,0,0,-1,10.8644202370327
"10123",62216.9606791522,-83997.3914785386,69.8189038525013,1,2,0,0,-1,0.271292432372475
"10124",62216.6956271278,-83997.3336252046,69.5476114201288,1,2,0,0,-1,0.271292432372475
"10125",62215.1758249821,-83997.0302233868,67.9977970105053,1,2,0,0,-1,2.82833638687453
"10126",62212.4012727148,-83996.481273085,65.1694606236308,1,2,0,0,-1,2.82833638687453
"10127",61266.6284741715,-85497.4441952662,161.440358201343,1,2,0,0,-1,1.6103717431117
"10128",61265.1418211163,-85496.8251961997,163.050729944454,1,2,0,0,-1,1.6103717431117
"10129",61263.5609698502,-85496.245922632,164.735816786189,1,2,0,0,-1,1.7598019403624
"10130",61261.885920373,-85495.7063745632,166.495618726556,1,2,0,0,-1,1.7598019403624
"10131",61260.1953978632,-85495.2390267574,168.251099843266,1,2,0,0,-1,1.75116029306939
"10132",61258.4894023205,-85494.8438792146,170.002260136342,1,2,0,0,-1,1.75116029306939
"10133",61257.5388022057,-85494.62367867,170.978031042613,1,2,0,0,-1,0.200381519472695
"10134",61257.3435975185,-85494.5784251236,171.178412562079,1,2,0,0,-1,0.200381519472695
"10135",61861.2541457175,-83302.7463268542,2.87755743364883,2,2,0,0,-1,4.21754260388076
"10136",61860.6930476714,-83306.9263788393,7.09510003753007,2,2,0,0,-1,4.21754260388076
"10137",61860.1702742445,-83310.3585774666,10.5677261862937,2,2,0,0,-1,2.7277096936334
"10138",61859.685825437,-83313.0429227361,13.2954358799135,2,2,0,0,-1,1.3638548468167
"10139",60805.2444436081,-83284.3070880944,305.049396864532,2,2,0,0,-1,3.4392223747534
"10140",60801.8394844071,-83283.8228326017,305.002944139537,2,2,0,0,-1,3.4392223747534
"10141",60078.4164003604,-84027.9499215177,11.1850738057865,2,2,1,1,-1,2.2383387584756
"10142",60080.1072032007,-84026.4831747254,8.94673504730815,2,2,1,1,-1,2.2383387584756
"10143",60082.1681041219,-84024.7605499212,6.26038431761931,2,2,1,1,-1,3.13436270089743
"10144",60084.5991031239,-84022.7820471052,3.1260216167293,2,2,1,1,-1,3.13436270089743
"10145",60086.2281019204,-84021.4074725677,0.993636248749025,2,2,1,1,-1,1.1304080350511
"10146",60087.0551005114,-84020.636826309,0.136771786297482,2,2,1,1,-1,1.1304080350511
"10147",59918.3071976672,-84082.6772989896,14.9916957566212,2,2,1,1,-1,6.79758000071829
"10148",59911.9802014751,-84080.1921001944,21.7892757573361,2,2,1,1,-1,6.79758000071829
"10149",59908.6751515351,-84078.8895250582,25.341799338125,2,2,1,1,-1,0.307467160855523
"10150",59908.3920478472,-84078.769573581,25.64926649898,2,2,1,1,-1,0.307467160855523
"10151",61216.0060209658,-84362.9856715464,36.4612341020967,1,2,0,0,-1,7.81457857611489
"10152",61208.3066738638,-84361.6486253522,44.2758126782093,1,2,0,0,-1,7.81457857611489
"10153",61204.1872015921,-84360.9599519589,48.4536521172033,1,2,0,0,-1,0.541100301870786
"10154",61203.6476041505,-84360.9196513665,48.9947524190741,1,2,0,0,-1,0.541100301870786
"10155",62204.5501763308,-83971.0590528575,29.2333149089742,1,2,0,0,-1,3.39237631233795
"10156",62202.2327254558,-83977.435751817,36.0180675336513,1,2,0,0,-1,6.78475262467591
"10157",62200.6910499186,-83981.5391260384,40.4023717953677,1,2,0,0,-1,1.98385589874322
"10158",62199.9251497192,-83983.3691755218,42.3862276940961,1,2,0,0,-1,1.98385589874322
"10159",60057.5292781673,-83796.8183260226,2.69196735190453,2,2,0,0,-1,3.57194139547575
"10160",60060.9862235021,-83797.7173779036,6.26390874737325,2,2,0,0,-1,3.57194139547575
"10161",60065.3327733241,-83798.6746539948,10.7167386845371,2,2,0,0,-1,5.33371847884418
"10162",60070.5689276332,-83799.6901542964,16.0504571633805,2,2,0,0,-1,5.33371847884418
"10163",60073.7269538566,-83800.3026295499,19.2673276245536,2,2,0,0,-1,1.10002244349762
"10164",60074.8068519943,-83800.5120797552,20.3673500680477,2,2,0,0,-1,1.10002244349762
"10165",60078.4978496611,-83800.8953777846,24.0806997387213,2,2,0,0,-1,6.32667689784664
"10166",60084.7999468571,-83801.4525236381,30.4073766365685,2,2,0,0,-1,6.32667689784664
"10167",60090.6569478224,-83802.1706461548,36.3121348009326,2,2,0,0,-1,5.48283943088332
"10168",60096.068852557,-83803.0497453348,41.7949742318171,2,2,0,0,-1,5.48283943088332
"10169",60100.9315792261,-83803.8803459818,46.7283328875548,2,2,0,0,-1,4.3838778805945
"10170",60105.2451278296,-83804.6624480957,51.1122107681506,2,2,0,0,-1,2.19193894029725
"10171",60109.2091018318,-83805.381173555,55.1408155111443,2,2,0,0,-1,1.83666580269538
"10172",60112.8235012324,-83806.0365223595,55.9512997395245,2,2,0,0,-1,3.67333160539077
"10173",60116.0976767648,-83806.5930216853,52.6299188336905,2,2,0,0,-1,2.96943020627134
"10174",60119.031628429,-83807.0506715323,49.6604886274216,2,2,0,0,-1,2.96943020627134
"10175",60120.786878147,-83807.3291985183,47.8832463830377,2,2,0,0,-1,0.585054282499836
"10176",60121.363425919,-83807.4286026433,47.298192100532,2,2,0,0,-1,0.585054282499836
"10177",60123.3490746821,-83807.7576047997,45.2854643849634,2,2,0,0,-1,3.44040114864554
"10178",60126.7438244364,-83808.3162049873,41.8450632363155,2,2,0,0,-1,3.44040114864554
"10179",60061.4087743512,-84134.0429762675,30.0766920337665,2,2,0,0,-1,0.537427386213931
"10180",60061.6165228248,-84133.5473264242,30.6141194199871,2,2,0,0,-1,0.537427386213931
"10181",60062.1245484772,-84132.1970255658,32.0570526657139,2,2,0,0,-1,2.34843910525573
"10182",60062.9328513084,-84129.9920736924,34.405491770979,2,2,0,0,-1,2.34843910525573
"10183",60064.2397526011,-84126.148047842,38.4660677239551,2,2,0,0,-1,5.77271280070349
"10184",60066.0452523552,-84120.6649480146,44.2387805246563,2,2,0,0,-1,5.77271280070349
"10185",60067.7999761203,-84116.0189236539,49.2114931805257,2,2,0,0,-1,4.17271251103309
"10186",60069.5039238963,-84112.20997476,53.3842056915588,2,2,0,0,-1,4.17271251103309
"10187",60070.8812474983,-84108.9643248221,56.9109591213109,2,2,0,0,-1,2.88079434846433
"10188",60071.9319469265,-84106.2819738403,59.7917534697685,2,2,0,0,-1,2.88079434846433
"10189",60073.0382222619,-84102.8284483269,63.4229261220365,2,2,0,0,-1,4.38155095607892
"10190",60074.2000735048,-84098.6037482818,67.8044770781294,2,2,0,0,-1,4.38155095607892
"10191",60074.692648831,-84096.3310244467,70.1783523498149,2,2,0,0,-1,0.366199587296178
"10192",60074.5159482405,-84096.0102768216,70.5445519371012,2,2,0,0,-1,0.366199587296178
"10193",60073.2080722919,-84095.4126768048,72.023186204614,2,2,0,0,-1,2.59106894772891
"10194",60070.769020985,-84094.5382243964,74.6142551523522,2,2,0,0,-1,2.59106894772891
"10195",60068.2307228217,-84093.7841475517,77.2660916800131,2,2,0,0,-1,2.71260410760384
"10196",60065.593177802,-84093.1504462707,79.9786957876186,2,2,0,0,-1,2.71260410760384
"10197",60064.1483040951,-84092.8080964223,81.4636513353151,2,2,0,0,-1,0.257306987787167
"10198",60063.8961017011,-84092.7570980067,81.7209583230987,2,2,0,0,-1,0.257306987787167
"10199",61607.1060964379,-84966.2045966954,103.74666888603,1,2,0,0,-1,5.2703001661106
"10200",61603.1648956483,-84969.7035965779,98.4763687199137,1,2,0,0,-1,5.2703001661106
"10201",61600.7625961172,-84971.8750223913,95.2375750449881,1,2,0,0,-1,1.20728718374333
"10202",61599.8991978444,-84972.7188741358,94.0302878612474,1,2,0,0,-1,1.20728718374333
"10203",61559.3109284357,-84425.0364292743,361.565269558416,1,2,0,0,-1,0.176974104066782
"10204",61559.3609764918,-84424.866679383,361.388295454348,1,2,0,0,-1,0.176974104066782
"10205",61559.8241255606,-84423.4660788749,359.913054167853,1,2,0,0,-1,2.77350846892254
"10206",61560.7003756421,-84420.8346277502,357.139545698933,1,2,0,0,-1,2.77350846892254
"10207",61561.444650529,-84417.9217525776,354.126564356824,1,2,0,0,-1,3.25245421528574
"10208",61562.0569502212,-84414.7274533573,350.874110141545,1,2,0,0,-1,3.25245421528574
"10209",61562.5419246589,-84412.0579775234,348.160748375976,1,2,0,0,-1,2.17426931584513
"10210",61562.899573842,-84409.9133250761,345.986479060132,1,2,0,0,-1,2.17426931584513
"10211",61175.4830997297,-84714.4868744395,3.52405125179901,2,2,0,0,-1,2.90730332629597
"10212",61176.5203009382,-84720.2082260436,9.33865790439876,2,2,0,0,-1,5.81460665259194
"10213",61177.6276004009,-84725.7927509907,15.0327013533624,2,2,0,0,-1,5.57348024535743
"10214",61178.8049981177,-84731.240449281,20.6061815987341,2,2,0,0,-1,2.78674012267871
"10215",60590.5997781952,-84405.1815279046,245.934623346118,1,2,0,0,-1,1.17771460661654
"10216",60590.6963267554,-84404.0077774754,247.112337952742,1,2,0,0,-1,1.17771460661654
"10217",60590.8498002539,-84402.5656764585,248.562866915318,1,2,0,0,-1,1.72334331854849
"10218",60591.0601986907,-84400.855224854,250.286210233873,1,2,0,0,-1,1.72334331854849
"10219",60591.2263977497,-84399.504249662,251.647370069192,1,2,0,0,-1,0.998976352102513
"10220",60591.3483974309,-84398.5127508824,252.646346421301,1,2,0,0,-1,0.998976352102513
"10221",60591.6124223071,-84396.8091272411,254.370652695091,1,2,0,0,-1,2.44963619547782
"10222",60592.0184723781,-84394.3933787381,256.820288890562,1,2,0,0,-1,2.44963619547782
"10223",60592.3756235435,-84391.4306793801,259.806687533734,1,2,0,0,-1,3.52316109085919
"10224",60592.683875803,-84387.9210291673,263.329848624594,1,2,0,0,-1,3.52316109085919
"10225",60592.9567508515,-84384.8141530253,266.448684970647,1,2,0,0,-1,2.71451160124784
"10226",60593.1942486889,-84382.1100509543,269.163196571895,1,2,0,0,-1,2.71451160124784
"10227",60593.3568480982,-84380.4425995787,270.838886415968,1,2,0,0,-1,0.636868086906579
"10228",60593.4445490795,-84379.8117988986,271.475754502882,1,2,0,0,-1,0.636868086906579
"10229",61207.4901271675,-84883.8515243018,107.080456214085,2,2,0,0,-1,4.74850638910063
"10230",61209.282974332,-84893.1777749286,97.5834434358985,2,2,0,0,-1,4.74850638910063
"10243",59841.0908240523,-84019.6438472001,32.1132530599422,1,2,0,0,-1,0.510655576713628
"10244",59841.2472733943,-84019.1577477027,32.6239086366431,1,2,0,0,-1,0.510655576713628
"10245",59841.7069733054,-84017.4737731436,34.3698026488635,1,2,0,0,-1,2.98113244771962
"10246",59842.4699237854,-84014.591923523,37.3509350965883,1,2,0,0,-1,2.98113244771962
"10247",59843.5852489439,-84010.0660984578,42.012486228275,1,2,0,0,-1,6.34196981564479
"10248",59845.0529487807,-84003.8962979479,48.3544560439056,1,2,0,0,-1,6.34196981564479
"10249",59846.8431002969,-83997.7786733016,54.7368565740985,1,2,0,0,-1,6.42283124474161
