"","x","y","Jarak_Lampu","n_Lajur","n_Jalur","Kerb_R","Kerb_L","label","vol"
"640",62139.1243997775,-84033.5022557879,38.8723744407043,4,2,1,1,1,5.9233530009755
"641",60488.9289967368,-84050.5727797604,78.1037157669188,4,2,0,0,1,5.9233530009755
"642",61172.8557565192,-84735.0925773361,30.112398996894,2,2,0,0,1,5.9233530009755
"643",62163.9065650482,-84034.638921155,14.0619366626856,4,2,0,0,1,5.9233530009755
"644",61861.2766510962,-83827.3535208842,172.584443566689,2,2,0,0,1,5.9233530009755
"645",60972.4015008587,-84083.1919168454,47.2590317372006,4,2,0,0,1,5.9233530009755
"646",62124.2851920563,-84032.8866161554,33.8850645411053,4,2,1,1,1,5.9233530009755
"647",59715.5466675295,-83734.1148410715,119.798346858549,1,2,0,0,1,5.9233530009755
"648",58985.1111184804,-83582.5811627687,259.728643207713,2,2,0,0,1,5.9233530009755
"649",59324.4525793868,-84935.5867661437,171.041672555755,1,2,0,0,1,5.9233530009755
"650",62252.4686347798,-83740.6304320751,182.90775876246,2,2,0,0,1,5.9233530009755
"651",59134.411054423,-83601.5458827118,109.01172447265,2,2,0,0,1,5.9233530009755
"652",61566.1207755368,-84089.2037226845,12.7175111731183,4,2,0,0,1,5.9233530009755
"653",59679.8097546923,-83993.3187447014,1.39526567548549,2,2,0,0,1,5.9233530009755
"654",59508.5421640373,-85691.3354388819,1289.43462424899,2,2,0,0,1,5.9233530009755
"655",61210.7321174372,-85719.9014537564,79.0434334252505,2,2,0,0,1,5.9233530009755
"656",61463.9446737637,-85038.8799771932,104.670206221557,2,2,0,0,1,5.9233530009755
"657",59770.1263218019,-84029.328702212,36.1985497548391,2,2,1,1,1,5.9233530009755
"658",59835.2901149035,-83932.6629314864,8.29258715654868,4,2,0,0,1,5.9233530009755
"659",61393.5800665498,-84052.386643415,93.4846578237859,4,2,0,0,1,5.9233530009755
"660",62322.0257011009,-83409.1587975551,113.511916249298,2,2,0,0,1,5.9233530009755
"661",59977.848438718,-84036.4193598714,25.4750651019651,2,2,0,0,1,5.9233530009755
"662",61255.9641295266,-84062.38610435,13.6791227825649,4,2,0,0,1,5.9233530009755
"663",59745.9395723634,-84594.1573132689,124.301711619219,2,2,0,0,1,5.9233530009755
"664",61377.4426987404,-85029.9601952373,155.862878947243,2,2,0,0,1,5.9233530009755
"665",61936.8473072194,-84076.6344718903,147.603252761819,4,2,0,0,1,5.9233530009755
"666",59962.4200234153,-84582.3040263635,48.7658459451661,2,2,0,0,1,5.9233530009755
"667",59864.2236015837,-84850.342696826,332.309371968334,2,2,0,0,1,5.9233530009755
"668",59391.7123588161,-84759.9954859377,117.477256839793,2,2,0,0,1,5.9233530009755
"669",60274.5416807914,-84033.8814588227,0.786346941134361,4,2,0,0,1,5.9233530009755
"670",61533.7182027233,-83728.9583020178,170.679919043908,1,2,0,0,1,5.9233530009755
"671",58647.3863475575,-85288.3976063952,909.001928488409,2,2,0,0,1,5.9233530009755
"672",61296.369511057,-85352.0532167783,6.48144860355871,2,2,0,0,1,5.9233530009755
"673",61794.0690737683,-84896.0057741287,13.7780745912825,1,2,0,0,1,5.9233530009755
"674",62028.4483356788,-84052.1713552062,50.2297748556541,4,2,0,0,1,5.9233530009755
"675",59962.1949107028,-84582.2213651184,48.5260364066615,2,2,0,0,1,5.9233530009755
"676",60596.567370159,-84058.2131168254,186.083993775592,4,2,0,0,1,5.9233530009755
"677",59831.9229377224,-83930.4990239631,4.29004072479754,4,2,0,0,1,5.9233530009755
"678",61592.5176122761,-84092.9885712491,14.863423686814,4,2,0,0,1,5.9233530009755
"679",61302.0891448202,-85414.0330689868,69.713166282624,2,2,0,0,1,5.9233530009755
"680",61199.0639851687,-84487.3540543683,28.5798045282202,2,2,0,0,1,5.9233530009755
"681",59906.3405368729,-82936.3435584539,524.218106896067,2,2,0,0,1,5.9233530009755
"682",59888.7113528473,-84071.9015263837,47.3192211446564,1,2,0,0,1,5.9233530009755
"683",59415.8474450827,-83694.5937417802,57.1625351598262,2,2,0,0,1,5.9233530009755
"684",61726.3629169304,-83314.7791604115,137.80888972878,2,2,0,0,1,5.9233530009755
"685",60323.5550105853,-84038.0020236439,49.994203126959,4,2,0,0,1,5.9233530009755
"686",60273.3007528838,-84033.7989116567,0.45733642834409,4,2,0,0,1,5.9233530009755
"687",61259.1386763662,-85154.0078481321,140.550415432672,2,2,0,0,1,5.9233530009755
"688",60509.2146130186,-84051.5053513921,98.4108906091125,4,2,0,0,1,5.9233530009755
"689",59476.6156987652,-84714.4834934885,52.2460515719077,2,2,0,0,1,5.9233530009755
"690",60592.1948763413,-84057.3582614181,181.617358921186,4,2,0,0,1,5.9233530009755
"691",60592.1948763413,-84057.3582614181,181.617358921186,4,2,0,0,1,5.9233530009755
"692",61090.8657491212,-84975.9488397176,3.99189090329543,2,2,0,0,1,5.9233530009755
"693",59795.5243835774,-84081.3914948235,42.6252445822445,2,2,0,0,1,5.9233530009755
"694",61172.3540837273,-84602.585166138,111.889046312519,2,2,0,0,1,5.9233530009755
"695",60040.9472354058,-84126.9780602759,43.7438949710697,2,2,0,0,1,5.9233530009755
"696",59710.6753887744,-83636.5235808981,202.740586834204,2,2,0,0,1,5.9233530009755
"697",59419.5780493962,-84741.1250445365,117.097805668544,2,2,0,0,1,5.9233530009755
"698",60488.7201987955,-84050.5646351468,77.8947590368606,4,2,0,0,1,5.9233530009755
"699",60054.6910529359,-83796.0643208161,0.244767603457174,2,2,0,0,1,5.9233530009755
"700",59718.530702459,-83857.1792233834,33.9556166230751,4,2,0,0,1,5.9233530009755
"701",59662.9628640283,-84245.8373127188,66.1582378484391,2,2,0,0,1,5.9233530009755
"702",60025.821268908,-84611.4695801426,21.3368253830489,2,2,0,0,1,5.9233530009755
"703",60134.6105590096,-84023.5575465599,47.9650600750471,4,2,0,0,1,5.9233530009755
"704",60456.4209951062,-84048.5848506031,45.5291680997542,4,2,0,0,1,5.9233530009755
"705",59949.7880710808,-84067.4754702967,35.0478217784385,2,2,0,1,1,5.9233530009755
"706",59949.7880710808,-84067.4754702967,35.0478217784385,2,2,0,1,1,5.9233530009755
"707",60529.741012134,-83215.8853415034,24.3362836756015,2,2,0,0,1,5.9233530009755
"708",61834.4549109966,-84095.69462681,85.4061552069598,4,2,0,0,1,5.9233530009755
"709",61627.8386178981,-84089.3973360224,50.4017374793207,4,2,0,0,1,5.9233530009755
"710",59840.7786338339,-84716.1425342536,173.601237504936,2,2,0,0,1,5.9233530009755
"711",58991.7992025949,-83583.6681678349,252.952800150529,2,2,0,0,1,5.9233530009755
"712",61491.8607222328,-84273.0933758301,202.849831405762,1,2,0,0,1,5.9233530009755
"713",59920.7060903709,-84136.4185691584,1.54015728824799,2,2,0,0,1,5.9233530009755
"714",60845.0183137758,-84541.6791979063,342.013063543495,2,2,0,0,1,5.9233530009755
"715",59995.3206042981,-84153.9307252411,43.3794659178418,2,2,0,0,1,5.9233530009755
"716",60180.2683850889,-83225.004248834,37.509314215448,2,2,0,0,1,5.9233530009755
"718",61298.0883032541,-85361.34650426,15.9323630535768,2,2,0,0,1,5.9233530009755
"719",61781.6548048021,-84896.5922994249,1.34995784381038,1,2,0,0,1,5.9233530009755
"720",62069.7097945999,-84155.2563026097,127.563950712629,2,2,0,0,1,5.9233530009755
"721",60200.5579393366,-84916.1510535038,17.6273987263024,2,2,0,0,1,5.9233530009755
"722",58929.1099043249,-83574.1362010489,316.400891742441,2,2,0,0,1,5.9233530009755
"723",60031.3841581227,-84614.9870806902,14.7551427321099,2,2,0,0,1,5.9233530009755
"724",59781.2367043923,-83182.9765997902,365.301779698459,2,2,0,0,1,5.9233530009755
"725",61021.3857505161,-84081.265259865,2.00146924022975,4,2,0,0,1,5.9233530009755
"726",60857.4137087167,-84076.8123609456,162.667014759959,4,2,0,0,1,5.9233530009755
"727",62118.8946347827,-84032.4527650707,28.4765868967338,4,2,1,1,1,5.9233530009755
"728",60036.3771295721,-83057.3150508012,317.462034779267,2,2,0,0,1,5.9233530009755
"729",59977.7281330958,-84045.4190086261,34.4755179322186,2,2,0,0,1,5.9233530009755
"730",59882.6181498143,-84552.0824213877,31.0927608161071,2,1,0,0,1,5.9233530009755
"731",59895.8942195399,-83538.2705121363,455.732740732916,1,2,0,0,1,5.9233530009755
"732",60152.4520504325,-84166.9076643002,67.0354594296153,2,2,0,0,1,5.9233530009755
"733",61173.1542789541,-84701.9271506424,10.4876793729936,2,2,0,0,1,5.9233530009755
"734",60873.0255139513,-84077.7079441489,147.02691466141,4,2,0,0,1,5.9233530009755
"735",59908.1886860396,-84207.151593975,3.28585452317324,2,1,1,1,1,5.9233530009755
"736",59542.1888686838,-84619.8385516344,73.3542394507506,2,2,0,0,1,5.9233530009755
"737",61170.666904387,-84610.1994753846,104.090054106548,2,2,0,0,1,5.9233530009755
"738",61425.4642285751,-85039.9466352062,143.166369929252,2,2,0,0,1,5.9233530009755
"739",61990.8363792428,-83228.1536148441,152.567244025432,2,2,0,0,1,5.9233530009755
"740",61184.922291322,-84764.9274770854,9.2229208520347,2,2,0,0,1,5.9233530009755
"741",59899.1193319496,-84558.4237757229,18.8913471895773,4,2,0,1,1,5.9233530009755
"742",61093.0033792378,-83406.0528519499,93.2325814284523,2,2,0,0,1,5.9233530009755
"743",59847.4765472438,-83827.8892756405,90.5615517872435,1,2,0,0,1,5.9233530009755
"744",60052.6571179816,-83818.99963645,23.7541374212191,2,2,0,0,1,5.9233530009755
"745",59716.0121113841,-83855.6296433633,30.9965574786713,4,2,0,0,1,5.9233530009755
"746",60073.068321806,-83670.1512062218,128.432430265847,2,2,0,0,1,5.9233530009755
"747",61274.4631447174,-85232.4309204137,115.174878575855,2,2,0,0,1,5.9233530009755
"748",59931.5160219169,-84026.6725392572,8.74273406807921,2,2,0,0,1,5.9233530009755
"749",58890.3824795806,-83569.9547199272,355.363506083861,4,2,0,0,1,5.9233530009755
"750",61600.5558273731,-84092.4086341141,22.9402165245382,4,2,0,0,1,5.9233530009755
"751",59864.9790965919,-84866.6502967287,351.476227819302,2,2,0,0,1,5.9233530009755
"752",60331.4083520152,-84038.5261902234,57.8650177111144,4,2,0,0,1,5.9233530009755
"753",61498.1203852446,-84057.6830762479,14.5308565640035,4,2,0,0,1,5.9233530009755
"754",61434.5031628948,-84318.8883100972,115.340951298652,2,2,0,0,1,5.9233530009755
"755",59710.8150109682,-84617.0165601315,136.397033926397,2,2,0,0,1,5.9233530009755
"756",62198.184999323,-83987.5269892281,46.8935038359002,2,2,0,0,1,5.9233530009755
"757",60613.3598395388,-84655.1015606986,73.5589227543724,2,2,0,0,1,5.9233530009755
"758",60590.4207808199,-84057.1215026253,179.827535006574,4,2,0,0,1,5.9233530009755
"759",62042.6690956238,-83555.4985036383,294.136898898156,2,2,0,0,1,5.9233530009755
"760",59695.8083076645,-83780.4119305789,57.8829556262092,2,2,0,0,1,5.9233530009755
"761",61507.8923407219,-84244.0922504656,168.312475623666,1,2,0,0,1,5.9233530009755
"762",60361.3837038803,-83201.2152607689,146.0591816385,1,2,0,0,1,5.9233530009755
"763",61886.1227155793,-84083.7001146655,138.461177076186,4,2,0,0,1,5.9233530009755
"764",60719.8793315735,-84067.1894784257,300.567226766438,4,2,0,0,1,5.9233530009755
"765",59556.2855506418,-83753.878674889,26.5470781006374,2,2,0,0,1,5.9233530009755
"766",61210.306067605,-84440.3398418269,19.7827828975667,2,2,0,0,1,5.9233530009755
"767",59643.892775489,-84369.6831347387,143.348105276014,2,2,0,0,1,5.9233530009755
"768",62332.2650994113,-83400.5228037093,126.917798644638,2,2,0,0,1,5.9233530009755
"769",61255.4797225737,-85134.2844610535,120.452312364128,2,2,0,0,1,5.9233530009755
"770",59709.9121534447,-83643.6558418837,195.567604513228,2,2,0,0,1,5.9233530009755
"771",59831.4890464863,-84563.4854371254,38.3965098540649,1,2,0,0,1,5.9233530009755
"772",62229.1883028189,-84024.0415995209,68.4176743000948,1,2,0,0,1,5.9233530009755
"773",59530.877956035,-84645.3057693371,45.4852214349938,2,2,0,0,1,5.9233530009755
"774",61435.9200430129,-84779.3944439278,110.159045456055,1,2,0,0,1,5.9233530009755
"775",59564.4120857388,-84569.3189590015,72.2663117423664,2,2,0,0,1,5.9233530009755
"776",61765.1296259433,-83309.1068332569,98.5840754737681,2,2,0,0,1,5.9233530009755
"777",60261.2625362374,-84205.8197411197,7.43699170943533,2,2,0,0,1,5.9233530009755
"778",60222.5591651552,-84952.3838123019,29.1169663438827,2,2,0,0,1,5.9233530009755
"779",61212.6361788078,-84431.7334744054,28.6990696431623,2,2,0,0,1,5.9233530009755
"780",60418.8386483538,-84044.7252560211,7.82659529910878,2,2,0,0,1,5.9233530009755
"781",59675.3550537349,-84058.0614908408,63.6568993475912,1,2,0,0,1,5.9233530009755
"782",59559.4411162493,-84687.0874378502,40.4283758121442,1,2,0,0,1,5.9233530009755
"783",59672.6119634969,-84195.4778856783,14.8327376877581,2,2,0,0,1,5.9233530009755
"784",59824.9579403857,-83189.7680110683,321.047940057087,2,2,0,0,1,5.9233530009755
"785",59714.8841568006,-83734.0825168124,119.13504803931,1,2,0,0,1,5.9233530009755
"786",60860.8604464775,-83290.7917989164,249.046796297024,2,2,0,0,1,5.9233530009755
"787",61317.389793168,-85014.7704550863,93.9031531473514,2,2,0,0,1,5.9233530009755
"788",59833.7666433877,-83931.68387654,6.48164429501181,4,2,0,0,1,5.9233530009755
"789",61380.3517795659,-85030.8467484339,158.904051060048,2,2,0,0,1,5.9233530009755
"790",60080.959846529,-84813.1305938999,55.6019971965055,2,2,0,0,1,5.9233530009755
"791",62168.1471745712,-83137.6128726697,361.618254774205,2,2,0,0,1,5.9233530009755
"792",61196.5122614284,-85770.0229415051,26.8951968987865,2,2,0,0,1,5.9233530009755
"793",61267.5172529039,-85497.5503881554,160.385192459893,2,2,0,0,1,5.9233530009755
"794",61222.7325358713,-84393.105396407,4.32826836160234,4,2,0,0,1,5.9233530009755
"795",61434.2012721048,-84318.8593506257,115.037674692083,2,2,0,0,1,5.9233530009755
"796",61248.843103597,-84286.1379015708,22.9757915075558,1,2,0,0,1,5.9233530009755
"797",59519.1378179756,-84672.2951062261,16.0501922219078,4,2,0,0,1,5.9233530009755
"798",60162.5528817782,-84170.5865890176,77.7855668405966,2,2,0,0,1,5.9233530009755
"799",59892.6539323009,-83201.440377249,252.336158877149,2,2,0,0,1,5.9233530009755
"800",61204.4581482768,-85742.9661922781,55.1381920401903,1,2,0,0,1,5.9233530009755
"801",60755.9084860451,-84070.1069651022,264.415090236108,4,2,0,0,1,5.9233530009755
"802",60419.4219048643,-84650.3926516866,126.506861955219,2,2,0,0,1,5.9233530009755
"803",59869.5667726619,-82831.533897722,645.883356330673,2,2,0,0,1,5.9233530009755
"804",60201.9879205462,-85075.9423448365,156.432934188902,2,2,0,0,1,5.9233530009755
"805",62095.6911041724,-84034.9469947231,4.82166308428031,4,2,1,1,1,5.9233530009755
"806",61971.8167587684,-84065.4386173224,110.064477529857,4,2,0,0,1,5.9233530009755
"807",61779.4622506452,-84097.9031779612,29.6254959693189,4,2,0,0,1,5.9233530009755
"808",59838.074178588,-84152.1024502137,97.219313496718,1,2,0,0,1,5.9233530009755
"809",59603.3064294272,-84480.9762104571,24.272256135297,2,2,0,0,1,5.9233530009755
"810",59603.3064294272,-84480.9762104571,24.272256135297,2,2,0,0,1,5.9233530009755
"811",61387.659746798,-85032.8065823032,166.470329217449,2,2,0,0,1,5.9233530009755
"812",61313.2261172186,-84309.5741512084,7.02031604302386,2,2,0,0,1,5.9233530009755
"813",61091.4264794044,-84325.9587154936,144.402272047286,2,2,0,0,1,5.9233530009755
"814",60438.499206705,-84046.7170786581,27.5103049254465,4,2,0,0,1,5.9233530009755
"815",59869.1597097253,-84425.6269508476,14.5638105102184,2,2,0,0,1,5.9233530009755
"816",61203.8811219706,-84865.0755133487,92.7225358173636,2,2,0,0,1,5.9233530009755
"817",61567.2339588748,-85052.7753230673,4.23040951348149,2,2,0,0,1,5.9233530009755
"818",61772.8783731552,-84096.9960263548,22.9753179279694,4,2,0,0,1,5.9233530009755
"819",60470.7958604658,-84645.8026882517,74.4048737851369,2,2,0,0,1,5.9233530009755
"820",59691.4138585419,-83835.5499181208,2.54512606338812,4,2,0,0,1,5.9233530009755
"821",61322.5438279871,-85016.1583250529,99.240814401393,2,2,0,0,1,5.9233530009755
"822",62322.0257011009,-83409.1587975551,113.511916249298,2,2,0,0,1,5.9233530009755
"823",59682.3578204403,-83833.828824529,11.3011184752495,2,2,0,0,1,5.9233530009755
"824",61203.1606276717,-84504.2292170636,51.8856145020751,2,2,0,0,1,5.9233530009755
"825",59880.5576147795,-83199.7515392851,264.550597114387,2,2,0,0,1,5.9233530009755
"826",60297.312473521,-84459.8217712426,178.331665430365,1,2,0,0,1,5.9233530009755
"827",61479.3364229892,-84046.8909774414,7.39599971639016,4,2,0,0,1,5.9233530009755
"828",60597.8494094156,-84058.5780455541,187.416959503726,4,2,0,0,1,5.9233530009755
"829",62149.5755284713,-84034.0012318635,28.4078307826963,4,2,1,1,1,5.9233530009755
"830",61428.954246023,-84026.9209439822,96.9337161554864,1,2,0,0,1,5.9233530009755
"831",62332.2650994113,-83400.5228037093,126.917798644638,2,2,0,0,1,5.9233530009755
"832",59429.0600752489,-83696.3769529885,70.4950078153048,2,2,0,0,1,5.9233530009755
"833",59630.8947486194,-84176.370357761,42.2298920850709,2,2,0,0,1,5.9233530009755
"834",59482.8488831063,-83708.9205093636,77.1428994723667,2,2,0,0,1,5.9233530009755
"835",62263.3722115171,-83619.9388903256,108.665491078653,2,2,0,0,1,5.9233530009755
"836",60487.6805108281,-83233.7294899428,41.9703709990423,1,2,0,0,1,5.9233530009755
"837",61444.5847493926,-85039.3543574491,124.03625755246,2,2,0,0,1,5.9233530009755
"838",58653.9720661309,-85283.267297601,900.653767350004,2,2,0,0,1,5.9233530009755
"839",61506.8307482888,-85046.6105559461,60.9508024152039,2,2,0,0,1,5.9233530009755
"840",62322.0257011009,-83409.1587975551,113.511916249298,2,2,0,0,1,5.9233530009755
"841",60353.6336157275,-83202.2824571887,153.882404157165,2,2,0,0,1,5.9233530009755
"842",61197.8106841434,-84460.7365341786,8.30115445043428,2,2,0,0,1,5.9233530009755
"843",59779.8502594991,-85151.8167117303,667.042583351317,1,2,0,0,1,5.9233530009755
"844",61908.0288430745,-83271.3056340179,59.1667657629209,2,2,0,0,1,5.9233530009755
"845",61859.5400158144,-83300.3016867212,2.79474151300562,2,2,0,0,1,5.9233530009755
"846",59977.2574134637,-84059.3549886863,48.4257916405855,2,2,0,0,1,5.9233530009755
"847",61281.7731890557,-85005.0317263015,56.9751097855674,2,2,0,0,1,5.9233530009755
"848",59799.5981690161,-84559.1395917431,60.1811400602142,2,2,0,0,1,5.9233530009755
"849",61956.929190524,-84074.0016197803,127.3034966114,4,2,0,0,1,5.9233530009755
"850",62204.306097165,-83500.7497981771,96.3696170285007,2,2,0,0,1,5.9233530009755
"851",59552.921684682,-83751.7553564178,30.5250267586646,2,2,0,0,1,5.9233530009755
"852",62322.0257011009,-83409.1587975551,113.511916249298,2,2,0,0,1,5.9233530009755
"853",60341.6236834351,-84039.2113623055,68.103303666271,4,2,0,0,1,5.9233530009755
"854",59970.6792012399,-83171.4437994834,220.878265762802,2,2,0,0,1,5.9233530009755
"855",58914.7023644771,-84943.6394894985,433.10518358613,2,2,0,0,1,5.9233530009755
"856",59949.8620978719,-84354.9918992462,0.855098015950015,2,2,0,0,1,5.9233530009755
"857",61251.7104940674,-84062.6311154638,17.939808767918,4,2,0,0,1,5.9233530009755
"858",60693.0178755231,-84065.604297573,282.905298825009,4,2,0,0,1,5.9233530009755
"859",60420.116343293,-83998.948322106,45.3964114761412,1,2,0,0,1,5.9233530009755
"860",61485.53463856,-84051.3309837927,0.310800068353338,4,2,0,0,1,5.9233530009755
"861",59875.7704981616,-84392.1343881025,2.82706203572695,2,2,0,0,1,5.9233530009755
"862",61717.2400625232,-84088.0088753969,33.3906728072095,4,2,0,0,1,5.9233530009755
"863",60547.6233288794,-83220.2702983345,42.7496623427428,2,2,0,0,1,5.9233530009755
"864",59962.079441294,-84034.1106324302,40.8853307230842,2,2,0,0,1,5.9233530009755
"865",62077.5496037538,-84039.0534731079,0.992977002092111,4,2,0,0,1,5.9233530009755
"866",61277.2869260713,-85247.2135284753,100.121272293047,2,2,0,0,1,5.9233530009755
"867",61221.8786357421,-84960.1591274483,29.3996046858785,2,2,0,0,1,5.9233530009755
"868",59548.1079731081,-83550.465664925,280.051465364319,2,2,0,0,1,5.9233530009755
"869",60086.889657691,-84830.8863904569,36.8810134550359,2,2,0,0,1,5.9233530009755
"870",59196.7330696419,-85735.1305485278,1808.06329882001,1,2,0,0,1,5.9233530009755
"871",59618.0559514151,-84445.5003478162,62.7289616795245,2,2,0,0,1,5.9233530009755
"873",59849.6464029494,-83819.2285999647,99.49353927892,1,2,0,0,1,5.9233530009755
"874",59875.3347343264,-83964.0690036558,20.6486831807503,4,2,0,0,1,5.9233530009755
"875",60452.2857888048,-83199.6727720146,54.2960289212841,2,2,0,0,1,5.9233530009755
"876",59674.7767425592,-83828.9198111258,20.3332229317817,2,2,0,0,1,5.9233530009755
"877",60034.4069690372,-83959.7079658563,91.2450446857656,2,2,0,0,1,5.9233530009755
"878",59670.712260943,-84133.738140428,47.3349044970131,1,2,0,0,1,5.9233530009755
"879",60727.4408368078,-84067.9879620068,292.96316988288,4,2,0,0,1,5.9233530009755
"880",59962.6716558499,-84081.8846858129,45.3319115257302,2,2,1,1,1,5.9233530009755
"881",61278.9808562252,-85257.4202778935,89.7749138490401,2,2,0,0,1,5.9233530009755
"882",61956.8906248375,-84074.0176833442,127.34527586478,4,2,0,0,1,5.9233530009755
"883",59707.5446643459,-83666.62551103,172.475802728744,2,2,0,0,1,5.9233530009755
"885",60547.7202087338,-84053.9675497091,137.007288748422,4,2,0,0,1,5.9233530009755
"886",61046.5628528765,-84079.5218387362,27.260416046087,4,2,0,0,1,5.9233530009755
"887",61631.9601974818,-83941.5753825024,167.388710973137,2,2,0,0,1,5.9233530009755
"888",61281.7932805548,-85272.7320759455,74.2032929186824,2,2,0,0,1,5.9233530009755
"889",59983.0665077807,-84061.2169386729,55.2660077268125,2,1,1,1,1,5.9233530009755
"890",59721.3621751815,-83551.2022759435,288.736549147022,2,2,0,0,1,5.9233530009755
"891",61306.7128736577,-83317.5205515025,198.096355820192,2,2,0,0,1,5.9233530009755
"892",59930.3981048362,-83207.4155123684,214.119713163686,2,2,0,0,1,5.9233530009755
"893",61489.9609963341,-85042.8617431755,78.2369436045672,2,2,0,0,1,5.9233530009755
"894",61859.4937582741,-83314.1071726053,14.3768782405046,2,2,0,0,1,5.9233530009755
"895",62051.7401044848,-83889.1942164679,36.7473870785408,2,2,0,0,1,5.9233530009755
"896",61231.1809723433,-85007.1915046669,8.9822001025302,2,2,0,0,1,5.9233530009755
"897",59676.8584851389,-84038.5366921956,43.9274414374594,2,2,0,0,1,5.9233530009755
"898",59847.6969228984,-84527.8301467402,19.9722422582673,2,2,0,0,1,5.9233530009755
"899",59532.8720400625,-83739.0305243956,53.2844503963027,4,2,0,0,1,5.9233530009755
"900",61434.9255980207,-84019.677205322,106.332369718736,1,2,0,0,1,5.9233530009755
"901",59965.5821368906,-83912.6175111085,23.8909515151101,1,2,0,0,1,5.9233530009755
"902",58865.8352635808,-83566.3755376872,380.179197167605,4,2,0,0,1,5.9233530009755
"903",59914.5092649978,-84060.8820394414,44.6974664693963,2,2,0,0,1,5.9233530009755
"904",61282.0194302337,-85273.7976629338,73.1139723473951,2,2,0,0,1,5.9233530009755
"905",60269.9317659116,-84153.6619083809,55.0533097965033,1,2,0,0,1,5.9233530009755
"906",60919.1243421467,-84081.1629770485,100.795380834273,4,2,0,0,1,5.9233530009755
"907",61243.0458813414,-84321.3994635913,13.896421346774,2,2,0,0,1,5.9233530009755
"908",61344.9330999309,-85021.5851702883,122.289380349653,2,2,0,0,1,5.9233530009755
"909",61279.8085567602,-84060.8303245249,10.2262606900779,4,2,0,0,1,5.9233530009755
"910",60627.6210819403,-84061.2225322209,217.327162746196,2,2,0,0,1,5.9233530009755
"911",61243.2360334539,-85572.4820032353,230.363042243228,2,2,0,0,1,5.9233530009755
"912",61173.5178325461,-84068.2757146141,96.351104002792,2,2,0,0,1,5.9233530009755
"913",59561.8665144564,-84687.935648569,37.5528570982734,2,2,0,0,1,5.9233530009755
"914",60866.3654542547,-84077.4580231797,153.692014598392,4,2,0,0,1,5.9233530009755
"915",59609.3096604577,-84692.6244817279,12.8387685281822,1,2,0,0,1,5.9233530009755
"916",61303.2828766332,-85010.8880488011,79.2716847819628,2,2,0,0,1,5.9233530009755
"917",59780.5054737468,-83185.8881622749,368.303761437082,4,2,0,0,1,5.9233530009755
"918",61793.4509706059,-84896.0349770678,13.1592819515226,1,2,0,0,1,5.9233530009755
"919",62088.122848003,-84036.721559159,2.95201409662954,4,2,0,0,1,5.9233530009755
"920",60272.0190390817,-84640.5481985992,14.1375680395912,2,2,0,0,1,5.9233530009755
"921",59721.1133194421,-83734.3864410484,125.371620588081,1,2,0,0,1,5.9233530009755
"922",61822.6754911748,-83813.7044032237,131.627896165782,2,2,0,0,1,5.9233530009755
"923",58894.3603676499,-84953.7322942299,457.010698313691,2,2,0,0,1,5.9233530009755
"924",60382.8922091732,-84643.5431654155,103.104285549107,2,2,0,0,1,5.9233530009755
"925",61203.6959572197,-84467.3535107239,8.04022377636062,2,2,0,0,1,5.9233530009755
"926",59785.6665053249,-83183.6714181976,360.81733821617,2,2,0,0,1,5.9233530009755
"927",61637.6309195704,-83911.7597444005,164.282748815061,2,2,0,0,1,5.9233530009755
"928",59847.0679882861,-84530.3528671625,17.3712906819411,2,2,0,0,1,5.9233530009755
"929",59979.6417385118,-83919.8428998549,2.54975686191488,2,2,0,0,1,5.9233530009755
"930",59920.6729725937,-84136.5655511323,1.38949047761807,2,2,0,0,1,5.9233530009755
"931",61472.7563378302,-83931.5343374369,207.119549047534,1,2,0,0,1,5.9233530009755
"932",59921.845836496,-84131.2536735555,6.82962241179198,2,2,0,0,1,5.9233530009755
"933",61261.0240164772,-85164.8348953333,151.540466585643,2,2,0,0,1,5.9233530009755
"934",59877.8114039534,-82407.5477309448,1093.94303842486,2,2,0,0,1,5.9233530009755
"935",61954.5291047366,-84148.0857947305,203.007485561086,4,2,0,0,1,5.9233530009755
"936",59686.693249136,-83998.4689787303,8.64299759035783,2,2,0,0,1,5.9233530009755
"938",61776.8185473645,-84097.4797309035,26.9450714329258,4,2,0,0,1,5.9233530009755
"939",61200.4211983047,-84847.0017537181,74.3188864022048,2,2,0,0,1,5.9233530009755
"940",59594.4110401107,-84501.3224866523,2.06625446664844,2,2,0,0,1,5.9233530009755
"941",61906.8287167659,-83517.4503296282,228.293528837412,2,2,0,0,1,5.9233530009755
"942",61198.1316515412,-84834.7696886838,61.8711776354718,2,2,0,0,1,5.9233530009755
"943",62038.4870625708,-84051.6882274643,40.17120723247,4,2,0,0,1,5.9233530009755
"944",60408.8752791692,-84043.7527234431,3.18128916983277,4,2,0,0,1,5.9233530009755
"945",62251.4852653,-83721.5525044283,202.01266860192,1,2,0,0,1,5.9233530009755
"946",59893.3093411502,-84291.2064351372,32.6162945043049,2,2,1,1,1,5.9233530009755
"947",60823.8092057872,-84074.7454880947,196.336241260417,4,2,0,0,1,5.9233530009755
"948",60434.5271307172,-83926.2507692905,119.588810912418,1,2,0,0,1,5.9233530009755
"949",60181.2210080437,-84026.5226121365,92.8296021422775,4,2,0,0,1,5.9233530009755
"950",60142.5007996891,-83810.8230028227,25.8895924425119,2,2,0,0,1,5.9233530009755
